CustomerID,Recency,Frequency,Monetary,AvgBasketValue,AvgItemsPerBasket,UniqueProducts,CancellationRate,CustomerLifespanDays
14705,59,3.0,185.73000000000002,61.910000000000004,17.0,9,0.0,268
14706,5,6.0,338.0,56.333333333333336,15.666666666666666,11,0.0,311
14708,28,41.0,116333.21,2837.395365853659,769.4878048780488,40,0.0,304
14709,17,21.0,8928.18,425.1514285714286,106.14285714285714,38,0.0,333
14710,117,4.0,155.54000000000002,38.885000000000005,16.5,7,0.0,74
14711,43,6.0,406.37,67.72833333333334,14.5,14,0.0,252
14712,17,31.0,10261.88,331.02838709677417,84.12903225806451,40,0.0,334
14713,13,13.0,1081.48,83.19076923076923,18.23076923076923,26,0.0,281
14714,147,2.0,192.69,96.345,21.0,8,0.3333333333333333,123
14715,23,7.0,163.28,23.325714285714287,6.857142857142857,10,0.0,203
14716,56,3.0,110.4,36.800000000000004,10.666666666666666,5,0.0,246
14717,42,12.0,687.99,57.3325,16.833333333333332,22,0.07692307692307693,294
14718,10,9.0,403.02,44.78,13.777777777777779,17,0.0,234
14719,12,4.0,384.53,96.1325,17.25,10,0.0,235
14720,302,1.0,31.6,31.6,8.0,1,0.0,0
14721,40,4.0,335.07,83.7675,18.25,11,0.0,299
14722,80,2.0,99.67,49.835,19.0,5,0.0,94
14723,6,6.0,365.32,60.88666666666666,20.666666666666668,14,0.0,336
14724,8,54.73999999999978,163212.43939999994,3242.0495346572093,840.2517777777778,40,0.031746031746031744,322
14725,8,14.0,556.93,39.78071428571428,13.071428571428571,24,0.0,288
14726,24,12.0,793.25,66.10416666666667,16.083333333333332,20,0.07692307692307693,246
14727,42,6.0,591.72,98.62,24.0,18,0.0,234
14728,37,5.0,173.99,34.798,10.4,8,0.0,320
14729,68,7.0,485.53000000000003,69.36142857142858,17.285714285714285,15,0.0,181
14730,6,48.0,151503.03,3156.313125,835.5833333333334,40,0.02040816326530612,324
14731,162,1.0,21.54,21.54,2.0,1,0.0,0
14732,145,1.0,18.58,18.58,8.0,2,0.0,0
14733,2,16.0,1158.57,72.410625,17.6875,28,0.0,299
14734,21,1.0,5.46,5.46,6.0,1,0.0,0
14735,54,9.0,698.86,77.6511111111111,19.666666666666668,23,0.0,266
14736,16,51.0,144682.59,2836.9135294117646,795.6470588235294,40,0.0,303
14737,108,4.0,239.15,59.7875,12.5,10,0.0,206
14738,200,1.0,84.87,84.87,20.0,2,0.0,0
14739,18,25.0,9967.86,398.7144,91.72,40,0.0,320
14740,331,1.0,188.94,188.94,25.0,4,0.0,0
14741,17,31.0,12213.81,393.99387096774194,105.58064516129032,40,0.0,288
14742,127,10.0,547.4300000000001,54.74300000000001,13.2,17,0.0,187
14743,335,1.0,11.83,11.83,7.0,1,0.0,0
14744,42,3.0,154.47,51.49,12.666666666666666,7,0.0,291
14745,44,11.0,709.84,64.53090909090909,14.272727272727273,16,0.0,258
14746,41,23.0,7987.86,347.2982608695652,94.04347826086956,36,0.08,271
14747,5,52.0,156972.01,3018.6925,784.6153846153846,40,0.018867924528301886,343
14748,116,1.0,15.92,15.92,8.0,1,0.0,0
14749,82,2.0,215.70000000000002,107.85000000000001,17.5,6,0.3333333333333333,187
14750,4,54.73999999999978,131544.31,2391.714727272727,631.1454545454545,40,0.017857142857142856,358
14751,19,20.0,7269.91,363.4955,96.9,37,0.0,331
14752,10,3.0,183.45,61.15,16.666666666666668,9,0.0,166
14753,66,10.0,342.39,34.239,12.2,18,0.0,223
14754,37,4.0,187.01999999999998,46.754999999999995,9.5,8,0.0,296
14755,25,3.0,75.18,25.060000000000002,9.0,3,0.0,274
14756,109,1.0,17.27,17.27,11.0,1,0.0,0
14757,33,21.0,7206.53,343.16809523809525,90.85714285714286,39,0.0,259
14758,21,19.0,7827.04,411.94947368421055,105.78947368421052,40,0.0,328
14759,344,1.0,48.11,48.11,18.0,2,0.0,0
14760,16,10.0,726.63,72.663,19.3,24,0.0,238
14761,18,46.0,122679.14,2666.9378260869566,710.195652173913,40,0.02127659574468085,320
14762,65,9.0,329.40000000000003,36.6,10.88888888888889,16,0.0,247
14763,171,1.0,13.6,13.6,10.0,1,0.0,0
14764,35,2.0,59.919999999999995,29.959999999999997,13.0,5,0.0,84
14765,367,1.0,7.9,7.9,2.0,2,0.0,0
14766,21,2.0,73.91,36.955,9.5,5,0.0,314
14767,40,7.0,398.43,56.91857142857143,14.428571428571429,12,0.0,230
14768,49,28.0,10816.33,386.2975,97.96428571428571,39,0.06666666666666667,264
14769,25,6.0,249.91,41.651666666666664,13.0,11,0.0,303
14770,27,9.0,459.42,51.04666666666667,16.0,18,0.0,267
14771,10,11.0,608.49,55.31727272727273,16.363636363636363,21,0.0,263
14772,7,23.0,9309.18,404.74695652173915,110.34782608695652,40,0.0,264
14773,54,1.0,81.65,81.65,30.0,3,0.0,0
14774,64,2.0,47.42,23.71,7.5,5,0.0,308
14775,65,5.0,576.36,115.272,22.4,12,0.16666666666666666,290
14776,13,9.0,495.31,55.034444444444446,14.666666666666666,19,0.0,295
14777,49,4.0,279.42,69.855,21.25,11,0.0,172
14778,20,8.0,547.9,68.4875,14.75,15,0.1111111111111111,174
14779,17,11.0,427.13,38.83,12.727272727272727,20,0.0,329
14780,17,5.0,105.92,21.184,9.8,6,0.0,300
14781,15,8.0,537.94,67.2425,17.5,16,0.0,250
14782,188,1.0,49.459999999999994,49.459999999999994,16.0,2,0.0,0
14783,79,3.0,45.59,15.196666666666667,7.0,7,0.0,169
14784,25,10.0,456.39,45.638999999999996,15.6,18,0.0,156
14785,20,32.0,12565.72,392.67875,104.625,40,0.058823529411764705,331
14786,2,19.0,1219.55,64.18684210526315,13.263157894736842,23,0.0,333
14787,1,19.0,6740.37,354.75631578947366,100.42105263157895,34,0.13636363636363635,284
14788,26,14.0,771.85,55.13214285714286,15.0,26,0.0,317
14789,27,8.0,645.91,80.73875,18.875,18,0.0,243
14790,74,6.0,376.51,62.751666666666665,18.166666666666668,15,0.0,284
14791,21,31.0,10786.04,347.9367741935484,96.70967741935483,40,0.0,260
14792,41,25.0,10304.42,412.1768,108.32,40,0.0,313
14793,41,6.0,421.34000000000003,70.22333333333334,14.833333333333334,15,0.0,279
14794,21,11.0,648.44,58.94909090909091,13.090909090909092,21,0.0,229
14795,102,1.0,112.67999999999999,112.67999999999999,27.0,4,0.0,0
14796,19,13.0,681.12,52.393846153846155,11.0,24,0.07142857142857142,327
14797,8,12.0,581.68,48.47333333333333,14.583333333333334,18,0.0,345
14798,286,1.0,31.48,31.48,10.0,2,0.0,0
14799,19,19.0,5871.36,309.01894736842104,87.94736842105263,38,0.0,293
14800,41,10.0,707.44,70.744,19.5,22,0.0,242
14801,9,50.0,131885.29,2637.7058,709.1,40,0.0,341
14802,170,1.0,12.36,12.36,4.0,1,0.0,0
14803,23,9.0,308.82,34.31333333333333,11.777777777777779,16,0.0,251
14804,60,11.0,587.91,53.446363636363635,17.545454545454547,21,0.0,192
14805,13,12.0,640.77,53.3975,13.0,18,0.0,216
14806,49,1.0,64.09,64.09,22.0,4,0.0,0
14807,30,22.0,8948.97,406.7713636363636,110.36363636363636,40,0.0,299
14808,20,5.0,310.5,62.1,14.0,7,0.0,260
14809,372,1.0,51.84,51.84,9.0,1,0.0,0
14810,29,10.0,397.17,39.717,12.0,18,0.0,268
14811,56,3.0,160.82,53.60666666666666,20.0,8,0.0,259
14812,36,10.0,537.64,53.763999999999996,15.6,15,0.0,224
14813,50,9.0,576.02,64.00222222222222,18.444444444444443,15,0.0,289
14815,65,5.0,206.6,41.32,10.2,10,0.0,186
14816,2,44.0,122422.56,2782.3309090909092,739.1818181818181,40,0.0,341
14817,63,8.0,287.36,35.92,12.75,16,0.2,184
14818,125,3.0,119.11,39.70333333333333,9.0,6,0.0,184
14819,240,1.0,72.66000000000001,72.66000000000001,7.0,1,0.0,0
14820,8,7.0,237.93,33.99,11.142857142857142,13,0.125,281
14821,82,6.0,491.32,81.88666666666667,19.666666666666668,13,0.0,225
14822,32,9.0,504.76,56.08444444444444,13.11111111111111,17,0.0,281
14823,100,1.0,48.6,48.6,9.0,1,0.0,0
14824,13,2.0,69.16,34.58,5.0,2,0.0,150
14825,11,3.0,46.11,15.37,7.0,7,0.0,167
14826,26,4.0,287.04,71.76,13.75,8,0.0,269
14827,18,2.0,137.57999999999998,68.78999999999999,25.5,7,0.0,181
14828,6,54.0,150149.27,2780.542037037037,732.6666666666666,40,0.0,338
14829,71,14.0,758.02,54.144285714285715,14.428571428571429,22,0.0,235
14830,172,2.0,65.19,32.595,9.5,4,0.0,152
14831,182,7.0,554.61,79.23,18.714285714285715,15,0.0,162
14832,59,10.0,619.18,61.91799999999999,16.0,21,0.0,233
14833,236,1.0,54.55,54.55,15.0,2,0.0,0
14834,27,15.0,932.14,62.14266666666666,17.8,26,0.0,277
14835,53,1.0,63.379999999999995,63.379999999999995,28.0,5,0.0,0
14836,3,7.0,431.19,61.598571428571425,16.714285714285715,15,0.0,283
14837,97,3.0,241.5,80.5,17.666666666666668,8,0.0,185
14838,227,1.0,25.89,25.89,15.0,3,0.0,0
14839,29,7.0,419.81,59.972857142857144,17.714285714285715,16,0.0,270
14840,6,25.0,9386.02,375.4408,99.44,40,0.038461538461538464,287
14841,351,1.0,7.86,7.86,4.0,2,0.0,0
14842,233,3.0,183.2,61.06666666666666,21.0,10,0.0,66
14843,31,3.0,98.05,32.68333333333333,16.0,6,0.0,252
14844,12,29.0,8726.69,300.92034482758623,83.27586206896552,40,0.0,290
14845,12,3.0,134.38,44.79333333333333,13.0,6,0.0,140
14846,93,5.0,354.07,70.814,16.4,10,0.0,227
14847,81,4.0,161.96,40.49,10.75,8,0.0,251
14848,2,4.0,137.26,34.315,10.25,7,0.0,357
14849,32,43.0,128897.13,2997.607674418605,789.6744186046511,40,0.0,299
14850,23,4.0,113.89999999999999,28.474999999999998,12.25,7,0.0,275
14851,25,15.0,1085.31,72.354,15.0,24,0.0,291
14852,26,11.0,653.19,59.38090909090909,13.363636363636363,24,0.0,233
14853,12,10.0,655.25,65.525,17.2,22,0.0,164
14854,46,2.0,130.91,65.455,12.5,3,0.0,293
14855,6,46.0,142813.73,3104.646304347826,755.304347826087,40,0.02127659574468085,326
14856,59,5.0,237.5,47.5,12.6,8,0.0,305
14857,5,45.0,132513.85,2944.7522222222224,778.0888888888888,40,0.0425531914893617,316
14858,64,1.0,15.12,15.12,9.0,1,0.0,0
14859,26,11.0,715.26,65.02363636363636,14.818181818181818,23,0.0,194
14860,116,8.0,438.38,54.7975,12.125,12,0.0,157
14861,9,9.0,491.33,54.59222222222222,12.555555555555555,17,0.0,284
14862,7,10.0,650.85,65.08500000000001,18.8,18,0.09090909090909091,294
14863,118,1.0,75.05,75.05,25.0,5,0.0,0
14864,359,1.0,137.64,137.64,37.0,4,0.0,0
14865,46,10.0,622.99,62.299,14.5,21,0.0,300
14866,78,10.0,769.4,76.94,19.2,21,0.0,208
14867,280,1.0,64.82,64.82,24.0,3,0.0,0
14868,258,1.0,103.83000000000001,103.83000000000001,20.0,3,0.0,0
14869,42,6.0,465.64,77.60666666666667,16.0,12,0.0,189
14870,38,11.0,700.66,63.696363636363635,18.363636363636363,22,0.0,320
14871,2,6.0,423.32,70.55333333333333,16.833333333333332,12,0.0,342
14872,180,1.0,22.82,22.82,17.0,3,0.0,0
14873,35,3.0,171.59,57.196666666666665,11.666666666666666,6,0.0,313
14874,33,9.0,340.29,37.81,9.0,15,0.0,311
14875,127,4.0,354.84999999999997,88.71249999999999,21.25,11,0.0,167
14876,274,2.0,152.26,76.13,15.0,5,0.0,0
14877,6,12.0,775.88,64.65666666666667,18.416666666666668,25,0.0,329
14879,57,5.0,524.98,104.99600000000001,25.0,16,0.0,260
14880,12,9.0,697.62,77.51333333333334,19.666666666666668,17,0.0,264
14881,201,1.0,110.33,110.33,22.0,2,0.0,0
14882,2,5.0,141.86,28.372000000000003,12.6,10,0.0,339
14883,60,11.0,615.29,55.93545454545454,15.454545454545455,22,0.0,220
14884,14,10.0,426.41,42.641000000000005,14.4,18,0.0,156
14885,11,9.0,313.16,34.79555555555556,10.0,12,0.0,352
14886,3,2.0,143.43,71.715,12.5,3,0.0,162
14887,49,2.0,60.55,30.275,11.5,5,0.0,41
14888,6,3.0,316.05,105.35000000000001,33.333333333333336,9,0.0,106
14889,40,1.0,91.63,91.63,23.0,3,0.0,0
14890,316,1.0,8.16,8.16,4.0,1,0.0,0
14891,24,10.0,523.69,52.36900000000001,13.9,22,0.0,267
14892,24,9.0,662.74,73.63777777777779,19.666666666666668,21,0.0,268
14893,199,1.0,59.82,59.82,16.0,2,0.0,0
14894,13,4.0,140.63,35.1575,12.0,9,0.0,279
14895,15,45.0,134072.94,2979.398666666667,781.8444444444444,40,0.0,294
14896,345,1.0,37.93,37.93,17.0,4,0.0,0
14897,75,3.0,176.51,58.836666666666666,22.666666666666668,7,0.0,182
14898,162,4.0,200.68,50.17,18.75,11,0.0,203
14899,347,1.0,116.57,116.57,25.0,3,0.0,0
14900,11,13.0,785.84,60.44923076923077,17.307692307692307,22,0.0,297
14901,180,1.0,39.0,39.0,10.0,1,0.0,0
14902,244,1.0,133.53,133.53,35.0,4,0.0,0
14903,4,11.0,831.45,75.58636363636364,17.818181818181817,23,0.08333333333333333,284
14904,27,22.0,9064.1,412.00454545454545,102.18181818181819,39,0.0,316
14905,66,27.0,7976.09,295.4107407407407,79.66666666666667,38,0.0,284
14906,372,1.0,5.4799999999999995,5.4799999999999995,4.0,2,0.0,0
14907,40,4.0,200.68,50.17,13.75,6,0.0,231
14908,21,10.0,302.31,30.231,10.2,15,0.0,304
14909,32,9.0,413.94,45.99333333333333,9.555555555555555,12,0.18181818181818182,176
14910,13,15.0,731.46,48.764,14.133333333333333,22,0.0,303
14911,2,5.0,106.31,21.262,8.0,8,0.0,352
14912,231,1.0,122.27,122.27,17.0,2,0.0,0
14913,251,1.0,55.54,55.54,17.0,3,0.0,0
14914,52,10.0,666.44,66.644,18.0,24,0.0,312
14915,21,14.0,641.14,45.79571428571428,12.285714285714286,20,0.0,258
14916,69,4.0,295.94,73.985,21.0,10,0.0,282
14917,32,11.0,771.8,70.16363636363636,17.09090909090909,21,0.0,259
14918,16,24.0,7812.47,325.51958333333334,84.79166666666667,39,0.0,338
14919,40,8.0,458.22,57.2775,19.25,19,0.0,269
14920,318,1.0,37.12,37.12,11.0,3,0.0,0
14921,21,10.0,437.8,43.78,12.6,15,0.0,188
14922,25,11.0,549.34,49.940000000000005,13.090909090909092,21,0.08333333333333333,266
14923,16,40.0,126219.38,3155.4845,799.975,40,0.024390243902439025,253
14924,134,5.0,294.8,58.96,15.0,10,0.0,235
14925,22,11.0,646.25,58.75,13.545454545454545,21,0.08333333333333333,286
14926,31,10.0,681.1700000000001,68.117,16.3,22,0.0,322
14927,41,8.0,461.73,57.71625,13.0,18,0.0,295
14928,15,53.0,142719.49,2692.8205660377357,763.0943396226415,40,0.018518518518518517,312
14929,86,8.0,308.34000000000003,38.542500000000004,9.75,10,0.0,266
14930,2,49.0,147121.72,3002.484081632653,840.2517777777778,40,0.02,350
14931,14,11.0,535.89,48.71727272727273,14.727272727272727,20,0.0,281
14932,12,10.0,547.76,54.775999999999996,15.4,21,0.0,301
14933,14,48.0,122301.71,2547.952291666667,668.3333333333334,40,0.02040816326530612,332
14934,54,4.0,103.35,25.8375,8.25,6,0.0,265
14935,78,7.0,499.75,71.39285714285714,16.285714285714285,11,0.0,227
14936,19,14.0,1239.99,88.57071428571429,16.428571428571427,23,0.06666666666666667,226
14937,71,4.0,269.15,67.2875,16.0,10,0.0,210
14938,99,3.0,242.62,80.87333333333333,21.0,11,0.0,267
14939,41,21.0,7469.33,355.6823809523809,100.52380952380952,40,0.08695652173913043,316
14940,23,11.0,754.4499999999999,68.58636363636363,12.818181818181818,19,0.0,314
14941,31,10.0,726.83,72.683,21.2,19,0.0,188
14942,348,1.0,28.57,28.57,11.0,2,0.0,0
14943,53,11.0,509.87,46.35181818181818,11.0,18,0.0,298
14944,292,1.0,100.08000000000001,100.08000000000001,37.0,5,0.0,0
14945,3,3.0,65.2,21.733333333333334,11.333333333333334,3,0.0,364
14946,19,13.0,758.43,58.340769230769226,13.76923076923077,21,0.0,295
14947,189,1.0,45.699999999999996,45.699999999999996,24.0,2,0.0,0
14948,55,13.0,759.56,58.427692307692304,16.46153846153846,24,0.0,294
14949,15,23.0,8145.8,354.16521739130434,102.04347826086956,38,0.0,331
14950,31,13.0,891.22,68.55538461538461,17.46153846153846,26,0.07142857142857142,298
14951,122,1.0,115.52000000000001,115.52000000000001,23.0,4,0.0,0
14952,53,10.0,506.64,50.664,15.4,20,0.09090909090909091,260
14953,30,9.0,622.01,69.11222222222221,13.88888888888889,17,0.0,242
14954,106,1.0,49.21,49.21,14.0,2,0.0,0
14955,137,3.0,55.87,18.62333333333333,7.666666666666667,4,0.0,197
14956,350,1.0,125.33,125.33,16.0,3,0.0,0
14957,261,1.0,12.57,12.57,4.0,2,0.0,0
14958,84,2.0,132.21,66.105,16.0,5,0.0,280
14959,17,11.0,475.79,43.25363636363637,13.272727272727273,19,0.0,311
14960,24,1.0,37.47,37.47,19.0,3,0.0,0
14961,199,1.0,25.32,25.32,4.0,1,0.0,0
14962,43,11.0,616.72,56.06545454545455,13.0,22,0.0,256
14963,17,12.0,558.98,46.58166666666667,15.75,25,0.0,283
14964,47,10.0,734.9699999999999,73.49699999999999,14.6,21,0.0,244
14965,12,17.0,6891.86,405.4035294117647,99.82352941176471,39,0.05555555555555555,327
14966,26,6.0,571.73,95.28833333333334,21.666666666666668,15,0.0,307
14967,2,35.0,15383.42,439.52628571428573,110.54285714285714,40,0.05405405405405406,326
14968,74,4.0,155.53,38.8825,9.5,6,0.2,182
14969,131,3.0,147.07,49.02333333333333,20.0,8,0.0,133
14970,55,7.0,578.53,82.64714285714285,22.142857142857142,17,0.125,277
14971,18,6.0,430.81,71.80166666666666,20.5,16,0.0,308
14972,45,5.0,429.58,85.916,16.4,13,0.0,227
14973,97,11.0,1135.27,103.20636363636363,23.181818181818183,26,0.08333333333333333,215
14974,44,13.0,529.67,40.74384615384615,12.307692307692308,20,0.0,212
14975,15,5.0,583.94,116.78800000000001,25.0,13,0.0,327
14976,104,5.0,269.15,53.83,14.2,11,0.0,182
14977,40,1.0,127.89999999999999,127.89999999999999,21.0,4,0.0,0
14978,17,12.0,740.92,61.74333333333333,14.166666666666666,22,0.0,287
14979,27,8.0,603.09,75.38625,14.625,13,0.0,230
14980,52,8.0,441.62,55.2025,11.0,13,0.0,302
14981,267,1.0,68.96000000000001,68.96000000000001,20.0,2,0.0,0
14982,73,3.0,317.84,105.94666666666666,15.0,7,0.0,170
14983,10,18.0,5988.13,332.6738888888889,96.16666666666667,37,0.0,287
14984,14,29.0,11657.53,401.9837931034483,97.93103448275862,39,0.0,257
14985,13,10.0,427.8,42.78,12.2,19,0.0,276
14986,89,5.0,227.81,45.562,15.6,11,0.0,185
14987,16,28.0,11021.19,393.6139285714286,101.67857142857143,39,0.0,312
14988,180,2.0,205.74,102.87,25.0,6,0.0,130
14989,43,13.0,662.97,50.99769230769231,11.692307692307692,18,0.07142857142857142,223
14990,38,21.0,8942.77,425.8461904761905,121.0952380952381,39,0.0,264
14991,6,5.0,183.53,36.706,14.0,11,0.16666666666666666,353
14992,16,47.0,144445.82,3073.3153191489364,802.1914893617021,40,0.020833333333333332,321
14993,88,5.0,197.21,39.442,11.8,7,0.0,246
14994,12,54.73999999999978,156088.07,2787.2869642857145,712.8214285714286,40,0.034482758620689655,316
14995,10,9.0,467.98,51.99777777777778,12.11111111111111,17,0.0,241
14996,152,2.0,212.19,106.095,18.5,7,0.0,36
14997,54,2.0,102.91,51.455,15.5,5,0.0,175
14998,102,1.0,39.67,39.67,16.0,3,0.0,0
14999,104,3.0,318.44,106.14666666666666,15.0,7,0.0,60
15000,18,8.0,682.97,85.37125,26.625,22,0.0,347
15001,28,14.0,632.47,45.17642857142857,14.214285714285714,22,0.06666666666666667,272
15002,20,26.0,8550.7,328.87307692307695,83.38461538461539,37,0.0,312
15003,46,11.0,911.86,82.89636363636363,20.09090909090909,25,0.0,176
15004,89,2.0,50.010000000000005,25.005000000000003,12.0,3,0.0,236
15005,10,2.0,95.41,47.705,11.5,5,0.0,61
15006,225,2.0,121.07000000000001,60.535000000000004,15.0,6,0.0,19
15007,53,5.0,218.82,43.763999999999996,11.6,10,0.0,200
15008,32,8.0,289.81,36.22625,13.375,15,0.0,228
15009,16,25.0,8735.73,349.4292,90.92,38,0.0,316
15010,48,1.0,52.32,52.32,18.0,3,0.0,0
15011,49,10.0,377.66,37.766000000000005,11.7,18,0.0,235
15012,56,11.0,634.5400000000001,57.685454545454554,15.181818181818182,23,0.0,307
15015,5,54.73999999999978,163212.43939999994,2861.989,764.1666666666666,40,0.01639344262295082,352
15016,3,3.0,90.78000000000002,30.260000000000005,10.666666666666666,7,0.0,261
15017,40,4.0,276.33,69.0825,15.5,9,0.0,307
15018,6,7.0,372.33,53.19,17.714285714285715,19,0.0,362
15019,25,4.0,118.73,29.6825,9.5,7,0.0,256
15020,32,11.0,571.65,51.96818181818182,14.090909090909092,20,0.0,268
15021,5,38.0,115286.74,3033.8615789473683,828.8684210526316,40,0.05,261
15022,9,1.0,61.9,61.9,20.0,2,0.0,0
15023,13,44.0,131066.02,2978.773181818182,840.2517777777778,40,0.0,345
15024,46,12.0,617.71,51.475833333333334,14.666666666666666,21,0.0,220
15025,35,22.0,8553.95,388.81590909090914,98.31818181818181,38,0.0,329
15026,90,4.0,232.57999999999998,58.144999999999996,17.0,10,0.0,272
15027,174,3.0,221.17000000000002,73.72333333333334,19.333333333333332,8,0.0,171
15028,22,32.0,11719.04,366.22,95.0625,39,0.0,322
15029,104,4.0,75.67,18.9175,8.0,6,0.0,188
15030,3,14.0,792.5,56.607142857142854,16.428571428571427,28,0.0,282
15031,6,13.0,762.85,58.68076923076923,13.307692307692308,26,0.0,347
15032,6,22.0,8861.03,402.77409090909094,104.18181818181819,38,0.0,323
15033,24,44.0,143396.03,3242.0495346572093,837.6136363636364,40,0.0,262
15034,140,5.0,109.36,21.872,8.6,8,0.0,211
15035,6,46.0,148335.68,3224.688695652174,829.1304347826087,40,0.02127659574468085,339
15036,41,3.0,178.20000000000002,59.400000000000006,19.666666666666668,10,0.0,237
15037,5,11.0,591.95,53.81363636363637,15.272727272727273,24,0.0,200
15038,5,21.0,8093.25,385.39285714285717,106.61904761904762,39,0.0,289
15039,35,20.0,7222.83,361.1415,98.8,38,0.0,294
15040,145,1.0,36.69,36.69,19.0,3,0.0,0
15041,14,3.0,174.74,58.24666666666667,7.333333333333333,4,0.0,331
15042,3,33.0,12577.12,381.1248484848485,104.57575757575758,39,0.05714285714285714,348
15043,26,8.0,301.88,37.735,12.0,16,0.1111111111111111,215
15044,131,1.0,15.8,15.8,10.0,1,0.0,0
15045,21,2.0,100.97,50.485,17.5,6,0.0,266
15046,10,23.0,8683.09,377.52565217391304,92.08695652173913,39,0.0,301
15047,32,14.0,834.02,59.57285714285714,13.857142857142858,24,0.0,222
15048,31,6.0,517.14,86.19,21.0,17,0.0,276
15049,5,8.0,270.12,33.765,10.375,11,0.0,246
15050,16,10.0,582.94,58.294000000000004,15.8,20,0.0,296
15051,18,3.0,168.04,56.01333333333333,13.0,5,0.0,271
15052,261,1.0,76.71,76.71,17.0,3,0.0,0
15053,4,8.0,232.76,29.095,9.5,12,0.0,248
15054,21,32.0,10847.6,338.9875,87.25,40,0.0,310
15055,14,8.0,493.03,61.62875,13.5,13,0.0,205
15056,51,7.0,496.57,70.93857142857142,17.714285714285715,17,0.0,257
15057,89,2.0,107.93999999999998,53.96999999999999,12.0,3,0.0,7
15058,7,11.0,593.77,53.97909090909091,17.181818181818183,24,0.0,213
15059,84,3.0,205.98000000000002,68.66000000000001,19.666666666666668,9,0.0,248
15060,3,3.0,137.74,45.913333333333334,10.666666666666666,5,0.0,167
15061,5,11.0,619.47,56.31545454545455,14.181818181818182,20,0.0,329
15062,25,9.0,514.25,57.138888888888886,16.333333333333332,19,0.0,255
15063,203,4.0,148.0,37.0,12.75,8,0.0,151
15064,12,10.0,764.07,76.40700000000001,18.8,21,0.0,324
15065,149,4.0,151.51,37.8775,11.25,9,0.0,154
15066,348,1.0,54.52,54.52,20.0,3,0.0,0
15067,271,1.0,85.74000000000001,85.74000000000001,25.0,3,0.0,0
15068,14,30.0,13848.09,461.603,106.13333333333334,40,0.0625,340
15069,141,4.0,190.41,47.6025,13.25,9,0.0,139
15070,11,44.0,122529.35,2784.7579545454546,705.1590909090909,40,0.022222222222222223,315
15071,6,43.0,133350.05,3101.163953488372,826.1395348837209,40,0.0851063829787234,335
15072,31,40.0,116229.48,2905.737,769.5,40,0.024390243902439025,283
15073,62,5.0,195.6,39.12,11.6,9,0.0,299
15074,11,26.0,11709.59,450.36884615384616,112.8076923076923,40,0.0,280
15075,13,50.0,135062.06,2701.2412,736.16,40,0.0,320
15076,64,6.0,314.29,52.38166666666667,14.666666666666666,12,0.0,164
15077,5,19.0,8340.17,438.9563157894737,108.6842105263158,40,0.0,304
15078,35,16.0,1030.47,64.404375,15.5625,24,0.0,262
15079,18,6.0,335.15,55.85833333333333,18.166666666666668,16,0.0,214
15080,47,3.0,157.91,52.63666666666666,14.333333333333334,6,0.0,314
15081,6,22.0,8952.81,406.9459090909091,106.45454545454545,40,0.0,282
15082,57,8.0,501.83,62.72875,14.375,16,0.0,299
15083,23,11.0,602.12,54.73818181818182,14.727272727272727,19,0.0,232
15084,127,1.0,107.36999999999999,107.36999999999999,32.0,5,0.0,0
15085,43,9.0,666.53,74.05888888888889,19.88888888888889,18,0.0,268
15086,69,3.0,250.02,83.34,19.666666666666668,7,0.0,192
15087,20,25.0,9560.68,382.4272,98.36,38,0.038461538461538464,284
15088,15,54.73999999999978,163212.43939999994,2969.0106896551724,758.7241379310345,40,0.04918032786885246,311
15089,18,5.0,152.02,30.404000000000003,8.6,7,0.0,293
15090,37,3.0,71.74000000000001,23.913333333333338,10.666666666666666,5,0.0,259
15091,153,3.0,308.08,102.69333333333333,28.666666666666668,13,0.0,145
15092,253,1.0,19.8,19.8,6.0,1,0.0,0
15093,15,10.0,482.78999999999996,48.278999999999996,10.9,16,0.0,326
15094,58,13.0,1066.6100000000001,82.0469230769231,17.076923076923077,23,0.07142857142857142,155
15095,6,5.0,231.78,46.356,15.2,14,0.0,300
15096,15,35.0,12120.15,346.28999999999996,94.22857142857143,40,0.027777777777777776,331
15097,111,1.0,44.7,44.7,10.0,1,0.0,0
15098,9,49.0,137422.94,2804.549795918367,748.6326530612245,40,0.02,332
15099,24,19.0,6804.25,358.11842105263156,101.47368421052632,38,0.09523809523809523,327
15100,14,6.0,269.06,44.843333333333334,11.833333333333334,12,0.0,343
15101,11,5.0,276.23,55.246,17.0,10,0.0,248
15102,110,6.0,274.34,45.72333333333333,17.333333333333332,15,0.0,204
15103,101,7.0,378.99,54.14142857142857,14.0,14,0.0,180
15104,22,5.0,408.51,81.702,16.0,10,0.0,298
15105,78,4.0,227.07,56.7675,18.5,8,0.0,283
15106,8,9.0,570.17,63.35222222222222,17.0,19,0.0,256
15107,136,1.0,41.01,41.01,24.0,3,0.0,0
15108,8,13.0,609.67,46.8976923076923,14.23076923076923,21,0.0,346
15109,2,43.0,145432.68,3242.0495346572093,840.2517777777778,40,0.06521739130434782,341
15110,9,20.0,6013.09,300.6545,85.7,36,0.0,216
15111,110,2.0,93.85000000000001,46.925000000000004,18.0,5,0.0,226
15112,14,25.0,11444.43,457.7772,117.08,40,0.0,282
15113,28,4.0,322.68,80.67,16.25,9,0.2,316
15114,12,25.0,9650.51,386.0204,98.2,39,0.0,318
